monitor_id,event_time,db_user,session_id,cpu_utilization,memory_utilization,active_connections,disk_read_kb,disk_write_kb,backup_status
15413,2026-01-01 17:25:09,data_analyst_053,sess_data_analyst_053_2026-01-01_G4_1f5c1c,15.75,29.75,70,474.62,109.35,N/A
15414,2026-01-01 17:25:46.5,data_analyst_056,sess_data_analyst_056_2026-01-01_G4_1fdc30,24.02,28.63,99,451.50,164.89,N/A
15416,2026-01-01 17:32:38,junior_dba_075,sess_junior_dba_075_2026-01-01_G4_60b1b1,13.52,34.14,54,516.98,43.23,N/A
15417,2026-01-01 17:33:54,developer_063,sess_developer_063_2026-01-01_G4_502bd1,11.60,32.53,59,143.21,84.93,N/A
15418,2026-01-01 17:35:39,security_analyst_071,sess_security_analyst_071_2026-01-01_G4_7850a9,18.82,30.88,53,452.56,75.32,N/A
15421,2026-01-01 17:49:38,procurement_staff_041,sess_procurement_staff_041_2026-01-01_G4_f18667,20.11,19.13,68,400.44,118.90,N/A
15420,2026-01-01 17:52:00.5,admin_079,sess_admin_079_2026-01-01_G4_6f442d,21.65,33.62,76,114.41,98.64,OK
15419,2026-01-01 17:52:32.5,sales_staff_017,sess_sales_staff_017_2026-01-01_G4_9cbde0,13.84,42.74,54,618.91,54.22,N/A
15422,2026-01-01 18:00:55.5,junior_dba_074,sess_junior_dba_074_2026-01-01_G4_f7d764,21.76,30.76,61,335.16,92.88,N/A
15423,2026-01-01 18:03:56.5,developer_066,sess_developer_066_2026-01-01_G4_ef5e99,23.10,36.94,95,302.38,113.15,N/A
15424,2026-01-01 18:08:37,junior_dba_076,sess_junior_dba_076_2026-01-01_G4_69464f,13.96,36.79,100,464.16,92.44,N/A
15425,2026-01-01 22:58:18,admin_079,sess_admin_079_2026-01-01_G5_c15962,10.68,33.25,87,68.12,15.98,OK
15426,2026-01-02 06:14:25,junior_dba_074,sess_junior_dba_074_2026-01-02_G1_f65b63,22.75,37.28,75,418.71,93.59,N/A
15429,2026-01-02 06:17:43,junior_dba_074,sess_junior_dba_074_2026-01-02_G1_f65b63,15.54,29.54,80,476.12,55.81,N/A
15428,2026-01-02 06:24:19.5,data_analyst_056,sess_data_analyst_056_2026-01-02_G1_65da72,19.98,40.23,71,585.75,103.95,N/A
15427,2026-01-02 06:26:57.5,data_analyst_054,sess_data_analyst_054_2026-01-02_G1_24089c,23.12,27.93,93,543.28,137.76,N/A
15430,2026-01-02 06:50:11,data_analyst_053,sess_data_analyst_053_2026-01-02_G1_512fed,22.25,36.66,82,425.17,48.13,N/A
15432,2026-01-02 06:55:17,admin_079,sess_admin_079_2026-01-02_G1_e4046b,18.99,31.34,90,510.70,114.61,OK
15431,2026-01-02 07:01:49.5,senior_analyst_059,sess_senior_analyst_059_2026-01-02_G1_05253a,20.92,25.84,91,328.05,130.50,N/A
15434,2026-01-02 07:31:55.5,junior_dba_074,sess_junior_dba_074_2026-01-02_G1_37568f,14.16,22.15,97,366.28,71.70,N/A
15433,2026-01-02 07:34:15,junior_dba_074,sess_junior_dba_074_2026-01-02_G1_a2d8f0,11.51,44.45,66,502.38,42.25,N/A
15435,2026-01-02 07:52:20.5,data_analyst_054,sess_data_analyst_054_2026-01-02_G1_f8a9b4,8.46,24.94,92,438.66,112.06,N/A
15436,2026-01-02 08:29:32,data_analyst_057,sess_data_analyst_057_2026-01-02_G1_246fd3,23.74,33.78,95,215.66,142.12,N/A
15437,2026-01-02 08:48:42.5,admin_079,sess_admin_079_2026-01-02_G1_225a06,9.46,31.37,57,396.72,67.30,OK
15438,2026-01-02 09:09:07.5,data_analyst_053,sess_data_analyst_053_2026-01-02_G1_85c2cb,8.51,32.13,70,414.03,88.79,N/A
15441,2026-01-02 09:10:05,sales_staff_007,sess_sales_staff_007_2026-01-02_G2_3758ff,22.44,40.73,68,246.41,91.75,N/A
15442,2026-01-02 09:10:49,developer_063,sess_developer_063_2026-01-02_G2_499f62,20.50,30.89,100,413.43,29.66,N/A
15439,2026-01-02 09:15:28,sales_staff_012,sess_sales_staff_012_2026-01-02_G2_5e14d8,18.30,36.01,67,650.49,84.50,N/A
15440,2026-01-02 09:15:47,procurement_staff_039,sess_procurement_staff_039_2026-01-02_G2_b2c464,17.20,33.25,93,535.02,80.53,N/A
15444,2026-01-02 09:21:18,data_analyst_057,sess_data_analyst_057_2026-01-02_G2_977eda,21.52,39.55,83,535.22,78.11,N/A
15448,2026-01-02 09:21:39,sales_staff_012,sess_sales_staff_012_2026-01-02_G2_5e14d8,5.04,26.78,82,246.54,38.74,N/A
15447,2026-01-02 09:24:53,data_engineer_069,sess_data_engineer_069_2026-01-02_G2_7e39a3,22.53,33.45,81,525.50,35.01,N/A
15446,2026-01-02 09:24:59,developer_061,sess_developer_061_2026-01-02_G2_212625,20.94,36.90,82,390.13,32.14,N/A
15443,2026-01-02 09:25:27,sales_staff_018,sess_sales_staff_018_2026-01-02_G2_79b991,25.77,39.53,100,393.23,98.84,N/A
15445,2026-01-02 09:27:28,senior_analyst_059,sess_senior_analyst_059_2026-01-02_G2_c7b9b4,22.23,44.38,62,663.18,154.89,N/A
15451,2026-01-02 09:32:17,developer_063,sess_developer_063_2026-01-02_G2_192d70,9.34,24.45,66,400.36,20.46,N/A
15450,2026-01-02 09:32:47,developer_061,sess_developer_061_2026-01-02_G2_0b7993,20.98,22.24,94,376.10,59.49,N/A
15449,2026-01-02 09:36:49,sales_staff_019,sess_sales_staff_019_2026-01-02_G2_be99a9,22.01,34.15,83,481.21,38.43,N/A
15453,2026-01-02 09:39:27.5,sales_staff_001,sess_sales_staff_001_2026-01-02_G2_920601,19.61,40.45,55,576.21,77.76,N/A
15454,2026-01-02 09:43:44.5,procurement_staff_036,sess_procurement_staff_036_2026-01-02_G2_1f9c78,19.07,31.10,85,299.88,141.45,N/A
15452,2026-01-02 09:50:16.5,accountant_025,sess_accountant_025_2026-01-02_G2_7618e9,24.14,37.50,60,507.63,67.28,N/A
15455,2026-01-02 09:52:32.5,hr_staff_049,sess_hr_staff_049_2026-01-02_G2_5779d0,22.21,32.01,91,336.04,114.45,N/A
15457,2026-01-02 09:54:00.5,developer_065,sess_developer_065_2026-01-02_G2_137ceb,11.96,27.18,81,414.08,59.58,N/A
15456,2026-01-02 09:54:27.5,data_analyst_057,sess_data_analyst_057_2026-01-02_G2_a07651,19.83,37.10,51,590.01,76.47,N/A
15458,2026-01-02 09:56:57.5,developer_065,sess_developer_065_2026-01-02_G2_2d529c,11.18,32.43,58,451.09,96.82,N/A
15460,2026-01-02 09:59:55,accountant_029,sess_accountant_029_2026-01-02_G2_02ab9c,16.11,40.88,97,541.58,97.72,N/A
15461,2026-01-02 10:01:56,data_analyst_057,sess_data_analyst_057_2026-01-02_G2_53ee56,15.53,31.38,64,555.70,45.43,N/A
15459,2026-01-02 10:04:27.5,sales_manager_023,sess_sales_manager_023_2026-01-02_G2_22bb37,25.98,43.43,94,657.92,117.85,N/A
15463,2026-01-02 10:04:53.5,accountant_032,sess_accountant_032_2026-01-02_G2_60f2db,21.21,28.71,95,368.77,60.17,N/A
15467,2026-01-02 10:05:30,hr_staff_049,sess_hr_staff_049_2026-01-02_G2_5779d0,9.12,31.96,93,200.15,83.53,N/A
15464,2026-01-02 10:05:39,developer_062,sess_developer_062_2026-01-02_G2_21c0d8,16.17,30.16,92,457.12,85.61,N/A
15462,2026-01-02 10:06:23,sales_staff_006,sess_sales_staff_006_2026-01-02_G2_701542,21.09,36.12,59,445.16,65.77,N/A
15465,2026-01-02 10:11:11.5,developer_060,sess_developer_060_2026-01-02_G2_b46411,10.84,27.68,80,504.36,34.83,N/A
15468,2026-01-02 10:16:13.5,accountant_032,sess_accountant_032_2026-01-02_G2_cf52dd,16.93,24.24,64,519.80,111.68,N/A
15469,2026-01-02 10:17:14,admin_079,sess_admin_079_2026-01-02_G2_a91a9b,19.65,36.65,51,179.84,32.08,SKIPPED
15466,2026-01-02 10:22:34,hr_staff_047,sess_hr_staff_047_2026-01-02_G2_8c9b15,13.37,42.55,88,478.60,71.52,N/A
15470,2026-01-02 10:24:45.5,sales_staff_004,sess_sales_staff_004_2026-01-02_G2_375b88,13.22,36.37,82,454.73,61.46,N/A
15472,2026-01-02 10:29:10.5,accountant_028,sess_accountant_028_2026-01-02_G2_e19539,14.11,25.50,74,535.41,109.26,N/A
15473,2026-01-02 10:35:16,security_analyst_071,sess_security_analyst_071_2026-01-02_G2_372289,14.13,27.50,95,656.27,28.80,N/A
15471,2026-01-02 10:36:02.5,senior_analyst_059,sess_senior_analyst_059_2026-01-02_G2_f9e3fc,27.50,31.18,96,620.91,99.49,N/A
15474,2026-01-02 10:42:04.5,hr_staff_050,sess_hr_staff_050_2026-01-02_G2_ac59e8,18.45,34.14,96,508.65,108.92,N/A
15475,2026-01-02 10:53:29.5,sales_staff_012,sess_sales_staff_012_2026-01-02_G2_8eeacd,17.84,39.26,83,535.80,104.51,N/A
15476,2026-01-02 11:03:45,security_manager_073,sess_security_manager_073_2026-01-02_G2_7957ff,19.34,35.27,53,218.92,98.43,N/A
15477,2026-01-02 11:07:09,accountant_027,sess_accountant_027_2026-01-02_G2_1363a1,24.19,22.47,57,453.37,56.58,N/A
15478,2026-01-02 11:11:36.5,procurement_staff_037,sess_procurement_staff_037_2026-01-02_G2_264aaa,12.00,27.72,56,291.86,96.20,N/A
15479,2026-01-02 11:15:36,senior_analyst_058,sess_senior_analyst_058_2026-01-02_G2_59cc6f,24.58,32.09,73,340.79,84.40,N/A
15480,2026-01-02 11:19:27,data_analyst_056,sess_data_analyst_056_2026-01-02_G2_5187f3,14.15,42.87,55,731.31,112.34,N/A
15485,2026-01-02 11:19:58,developer_067,sess_developer_067_2026-01-02_G2_d90827,9.84,28.63,68,79.17,29.45,N/A
15481,2026-01-02 11:24:01,sales_staff_016,sess_sales_staff_016_2026-01-02_G2_78074c,18.01,30.01,75,387.80,107.53,N/A
15484,2026-01-02 11:26:00,sales_staff_001,sess_sales_staff_001_2026-01-02_G2_101af9,22.40,32.14,57,412.26,101.21,N/A
15482,2026-01-02 11:27:24,developer_067,sess_developer_067_2026-01-02_G2_d90827,13.86,40.82,71,447.72,30.76,N/A
15486,2026-01-02 11:29:43,sales_staff_011,sess_sales_staff_011_2026-01-02_G2_2c53fb,22.26,33.55,73,117.80,20.01,N/A
15483,2026-01-02 11:30:25,developer_064,sess_developer_064_2026-01-02_G2_204b0a,23.75,30.20,80,256.43,63.78,N/A
15491,2026-01-02 11:30:36,developer_064,sess_developer_064_2026-01-02_G2_204b0a,15.42,28.08,76,312.14,88.41,N/A
15487,2026-01-02 11:31:41.5,sales_staff_003,sess_sales_staff_003_2026-01-02_G2_3e9f9a,23.30,34.58,67,284.21,96.40,N/A
15489,2026-01-02 11:33:54.5,sales_staff_020,sess_sales_staff_020_2026-01-02_G2_d11fb8,20.95,39.85,67,484.51,88.00,N/A
15488,2026-01-02 11:39:29.5,senior_analyst_058,sess_senior_analyst_058_2026-01-02_G2_35fc82,12.74,23.28,92,645.67,136.58,N/A
15492,2026-01-02 11:41:03,sales_staff_014,sess_sales_staff_014_2026-01-02_G2_39b2a9,16.23,36.37,95,405.92,115.71,N/A
15493,2026-01-02 11:41:14,accountant_030,sess_accountant_030_2026-01-02_G2_a63b30,17.19,39.35,64,104.80,45.90,N/A
15490,2026-01-02 11:46:40,procurement_manager_044,sess_procurement_manager_044_2026-01-02_G2_dbf7d3,18.83,21.64,89,322.04,89.59,N/A
15495,2026-01-02 11:51:39.5,developer_061,sess_developer_061_2026-01-02_G2_873112,16.04,36.58,51,465.11,28.31,N/A
15497,2026-01-02 11:57:47.5,accountant_024,sess_accountant_024_2026-01-02_G2_c1f1f3,10.69,28.05,99,467.60,62.79,N/A
15494,2026-01-02 11:58:49,sales_staff_008,sess_sales_staff_008_2026-01-02_G2_11c619,20.33,45.69,90,288.56,87.66,N/A
15496,2026-01-02 12:00:43.5,senior_analyst_059,sess_senior_analyst_059_2026-01-02_G2_0a44c4,29.62,32.92,96,226.99,90.82,N/A
15498,2026-01-02 12:03:05.5,data_engineer_069,sess_data_engineer_069_2026-01-02_G2_79b835,18.91,23.58,95,211.86,68.35,N/A
15499,2026-01-02 12:04:31,sales_staff_013,sess_sales_staff_013_2026-01-02_G2_0d69f8,17.63,29.08,93,347.24,70.31,N/A
15503,2026-01-02 12:13:05,admin_079,sess_admin_079_2026-01-02_G3_849fe1,13.45,25.93,72,560.19,113.23,OK
15501,2026-01-02 12:14:47,developer_066,sess_developer_066_2026-01-02_G3_118fac,21.75,43.10,93,266.60,99.89,N/A
15500,2026-01-02 12:15:18,finance_manager_035,sess_finance_manager_035_2026-01-02_G3_bbf737,17.57,38.84,63,424.30,67.14,N/A
15505,2026-01-02 12:19:19,accountant_032,sess_accountant_032_2026-01-02_G3_a522a9,8.96,29.88,75,248.95,44.13,N/A
15507,2026-01-02 12:19:50,sales_staff_011,sess_sales_staff_011_2026-01-02_G3_cc8f6c,18.02,23.40,95,461.23,98.44,N/A
15504,2026-01-02 12:20:19,developer_063,sess_developer_063_2026-01-02_G3_ea4250,17.44,28.34,95,267.60,42.01,N/A
15506,2026-01-02 12:22:26,data_analyst_056,sess_data_analyst_056_2026-01-02_G3_06b5d0,12.16,27.59,85,413.29,98.36,N/A
15508,2026-01-02 12:25:56,data_analyst_055,sess_data_analyst_055_2026-01-02_G3_860e16,12.97,24.85,79,324.32,107.10,N/A
15502,2026-01-02 12:26:15,data_engineer_069,sess_data_engineer_069_2026-01-02_G3_45adc0,17.11,42.67,78,533.22,45.46,N/A
15510,2026-01-02 12:28:36.5,hr_staff_050,sess_hr_staff_050_2026-01-02_G3_b2b066,19.12,40.01,84,651.31,93.02,N/A
15512,2026-01-02 12:29:02,procurement_staff_038,sess_procurement_staff_038_2026-01-02_G3_666bea,23.58,28.80,81,492.64,69.80,N/A
15509,2026-01-02 12:29:09,procurement_staff_038,sess_procurement_staff_038_2026-01-02_G3_1ba662,10.78,39.90,70,539.69,61.47,N/A
15511,2026-01-02 12:36:00,sales_staff_004,sess_sales_staff_004_2026-01-02_G3_d9765c,26.93,38.77,51,401.65,39.62,N/A
15516,2026-01-02 12:38:38,accountant_024,sess_accountant_024_2026-01-02_G3_2069b9,14.88,39.52,80,474.62,113.02,N/A
15513,2026-01-02 12:38:52,data_analyst_055,sess_data_analyst_055_2026-01-02_G3_fa2e26,15.46,32.88,62,237.41,112.60,N/A
15514,2026-01-02 12:41:59,data_engineer_068,sess_data_engineer_068_2026-01-02_G3_86e4a6,20.14,28.47,87,104.73,96.34,N/A
15524,2026-01-02 12:44:10,procurement_manager_044,sess_procurement_manager_044_2026-01-02_G3_2a09b6,15.71,32.10,68,141.69,72.88,N/A
15518,2026-01-02 12:44:41,sales_staff_020,sess_sales_staff_020_2026-01-02_G3_645b74,21.73,36.15,80,213.33,103.26,N/A
15521,2026-01-02 12:44:44.5,accountant_032,sess_accountant_032_2026-01-02_G3_8029a8,10.85,34.20,53,339.58,72.06,N/A
15515,2026-01-02 12:44:57,procurement_manager_044,sess_procurement_manager_044_2026-01-02_G3_2a09b6,19.78,39.75,71,126.30,65.70,N/A
15517,2026-01-02 12:46:42.5,accountant_029,sess_accountant_029_2026-01-02_G3_e5ee87,15.63,38.76,67,438.25,99.51,N/A
15522,2026-01-02 12:46:52,developer_060,sess_developer_060_2026-01-02_G3_5b42b0,18.08,37.48,79,512.54,42.15,N/A
15519,2026-01-02 12:48:24,accountant_031,sess_accountant_031_2026-01-02_G3_c7f684,10.71,32.82,85,311.07,69.61,N/A
15520,2026-01-02 12:51:53.5,junior_dba_075,sess_junior_dba_075_2026-01-02_G3_9a8b78,29.33,32.84,94,292.40,97.00,N/A
15523,2026-01-02 12:52:44,developer_065,sess_developer_065_2026-01-02_G3_8d76ba,15.94,35.90,59,358.60,88.79,N/A
15526,2026-01-02 12:56:55,sales_staff_001,sess_sales_staff_001_2026-01-02_G3_13a39a,25.44,40.08,87,576.59,122.62,N/A
15528,2026-01-02 13:03:21,accountant_027,sess_accountant_027_2026-01-02_G3_958064,13.69,39.70,96,265.21,59.30,N/A
15529,2026-01-02 13:05:32,data_analyst_054,sess_data_analyst_054_2026-01-02_G3_caa79a,25.33,34.17,81,245.73,125.62,N/A
15525,2026-01-02 13:06:55.5,hr_manager_052,sess_hr_manager_052_2026-01-02_G3_dd7f1c,30.43,39.50,93,400.52,124.69,N/A
15539,2026-01-02 13:10:31,hr_manager_052,sess_hr_manager_052_2026-01-02_G3_5e3585,16.64,29.56,69,72.23,89.06,N/A
15530,2026-01-02 13:10:56.5,security_analyst_072,sess_security_analyst_072_2026-01-02_G3_24b84a,12.19,45.83,92,654.86,109.63,N/A
15527,2026-01-02 13:11:14,data_analyst_053,sess_data_analyst_053_2026-01-02_G3_e277ae,23.65,38.55,88,480.83,63.52,N/A
15531,2026-01-02 13:13:20.5,sales_staff_019,sess_sales_staff_019_2026-01-02_G3_ae1ed8,20.55,28.22,75,327.95,120.59,N/A
15535,2026-01-02 13:13:22,sales_staff_013,sess_sales_staff_013_2026-01-02_G3_92758b,10.63,42.27,51,263.12,43.76,N/A
15533,2026-01-02 13:13:28,developer_064,sess_developer_064_2026-01-02_G3_24e603,20.91,32.26,72,178.23,58.75,N/A
15534,2026-01-02 13:15:58.5,developer_062,sess_developer_062_2026-01-02_G3_d61288,13.70,26.27,79,138.22,27.10,N/A
15545,2026-01-02 13:17:56,sales_staff_016,sess_sales_staff_016_2026-01-02_G3_f30c37,10.64,32.93,63,213.94,49.12,N/A
15538,2026-01-02 13:18:42,sales_staff_007,sess_sales_staff_007_2026-01-02_G3_edac97,15.81,30.86,101,409.93,66.59,N/A
15537,2026-01-02 13:19:15,developer_064,sess_developer_064_2026-01-02_G3_34742f,16.56,33.59,93,229.44,80.21,N/A
15536,2026-01-02 13:19:18,accountant_024,sess_accountant_024_2026-01-02_G3_20f9c8,12.55,28.54,87,271.20,81.56,N/A
15546,2026-01-02 13:19:19,developer_064,sess_developer_064_2026-01-02_G3_24e603,16.12,40.98,67,479.96,23.30,N/A
15532,2026-01-02 13:22:09.5,hr_manager_052,sess_hr_manager_052_2026-01-02_G3_5e3585,17.09,41.00,90,632.91,151.51,N/A
15541,2026-01-02 13:22:38.5,sales_staff_007,sess_sales_staff_007_2026-01-02_G3_49bc1c,22.70,30.99,99,455.57,91.73,N/A
15540,2026-01-02 13:22:51.5,sales_staff_016,sess_sales_staff_016_2026-01-02_G3_f30c37,9.28,34.64,85,392.88,123.73,N/A
15543,2026-01-02 13:24:37.5,developer_063,sess_developer_063_2026-01-02_G3_d10810,12.45,22.89,54,266.44,22.07,N/A
15542,2026-01-02 13:26:18.5,security_analyst_072,sess_security_analyst_072_2026-01-02_G3_71d607,22.20,23.55,72,459.33,107.59,N/A
15547,2026-01-02 13:29:45,finance_manager_035,sess_finance_manager_035_2026-01-02_G3_6dbb33,24.76,31.02,81,456.37,101.67,N/A
15544,2026-01-02 13:31:23.5,procurement_staff_037,sess_procurement_staff_037_2026-01-02_G3_431a53,23.97,37.08,52,374.58,88.65,N/A
15549,2026-01-02 13:36:07,sales_staff_003,sess_sales_staff_003_2026-01-02_G3_7732b6,19.42,31.83,66,328.33,81.92,N/A
15548,2026-01-02 13:36:54.5,sales_staff_018,sess_sales_staff_018_2026-01-02_G3_6d07de,26.46,34.99,56,264.94,72.15,N/A
15550,2026-01-02 13:37:13.5,developer_065,sess_developer_065_2026-01-02_G3_583e7c,10.53,37.07,58,270.39,97.47,N/A
15551,2026-01-02 13:38:17.5,security_manager_073,sess_security_manager_073_2026-01-02_G3_b6141d,20.42,30.51,68,231.29,99.16,N/A
15553,2026-01-02 13:38:44,procurement_staff_040,sess_procurement_staff_040_2026-01-02_G3_b6ff33,13.66,28.88,85,559.76,120.95,N/A
15554,2026-01-02 13:44:19,accountant_027,sess_accountant_027_2026-01-02_G3_9b3aba,14.73,24.22,90,459.77,97.03,N/A
15552,2026-01-02 13:44:36,hr_staff_049,sess_hr_staff_049_2026-01-02_G3_de6237,23.16,31.03,59,428.92,83.37,N/A
15555,2026-01-02 13:45:46,developer_062,sess_developer_062_2026-01-02_G3_2eed96,14.64,31.88,70,382.53,94.06,N/A
15558,2026-01-02 13:49:16.5,developer_061,sess_developer_061_2026-01-02_G3_019620,16.09,25.08,70,503.86,90.11,N/A
15559,2026-01-02 13:49:36,data_engineer_068,sess_data_engineer_068_2026-01-02_G3_c5374d,22.12,32.43,73,245.43,84.39,N/A
15556,2026-01-02 13:49:38,sales_manager_023,sess_sales_manager_023_2026-01-02_G3_6e31fa,22.15,24.05,73,556.43,123.29,N/A
15560,2026-01-02 13:51:40,accountant_031,sess_accountant_031_2026-01-02_G3_5a8009,23.97,31.16,65,384.74,86.98,N/A
15557,2026-01-02 13:54:29,senior_analyst_058,sess_senior_analyst_058_2026-01-02_G3_db06fc,28.34,43.74,101,282.41,97.14,N/A
15561,2026-01-02 13:59:57,accountant_029,sess_accountant_029_2026-01-02_G3_7aebf4,9.87,24.16,58,439.12,107.65,N/A
15562,2026-01-02 14:00:56,accountant_028,sess_accountant_028_2026-01-02_G3_31f944,17.92,26.12,56,447.56,114.11,N/A
15566,2026-01-02 14:03:09,accountant_031,sess_accountant_031_2026-01-02_G3_5a8009,11.92,34.78,70,253.92,79.39,N/A
15563,2026-01-02 14:05:20.5,accountant_024,sess_accountant_024_2026-01-02_G3_bb6864,14.26,37.48,101,270.30,102.55,N/A
15564,2026-01-02 14:07:47.5,sales_staff_014,sess_sales_staff_014_2026-01-02_G3_1fd567,25.27,43.70,56,646.62,65.62,N/A
15565,2026-01-02 14:13:10.5,data_analyst_054,sess_data_analyst_054_2026-01-02_G4_0c8666,14.08,26.42,54,279.06,97.30,N/A
15567,2026-01-02 14:14:59.5,developer_060,sess_developer_060_2026-01-02_G4_ad103a,18.47,28.21,72,371.42,87.83,N/A
15568,2026-01-02 14:30:52.5,developer_060,sess_developer_060_2026-01-02_G4_c73400,13.04,39.56,72,105.03,61.60,N/A
15569,2026-01-02 14:34:23,accountant_026,sess_accountant_026_2026-01-02_G4_3099ab,22.81,30.95,58,481.26,90.16,N/A
15571,2026-01-02 14:48:07,data_engineer_068,sess_data_engineer_068_2026-01-02_G4_d1c910,11.01,38.98,101,304.32,28.87,N/A
15570,2026-01-02 14:53:59.5,accountant_033,sess_accountant_033_2026-01-02_G4_08a828,20.53,32.72,75,579.15,153.05,N/A
15572,2026-01-02 14:59:36.5,accountant_028,sess_accountant_028_2026-01-02_G4_207fef,27.76,42.75,72,300.86,126.69,N/A
15573,2026-01-02 15:04:34,accountant_030,sess_accountant_030_2026-01-02_G4_13cd53,25.19,35.67,57,313.50,88.98,N/A
15575,2026-01-02 15:14:34.5,hr_staff_050,sess_hr_staff_050_2026-01-02_G4_693b3a,15.30,31.07,88,417.14,75.73,N/A
15576,2026-01-02 15:18:55.5,accountant_031,sess_accountant_031_2026-01-02_G4_09cde4,20.80,23.27,65,302.20,116.74,N/A
15579,2026-01-02 15:19:03,sales_staff_013,sess_sales_staff_013_2026-01-02_G4_65048d,16.97,40.73,73,546.18,75.08,N/A
15574,2026-01-02 15:23:09.5,finance_manager_034,sess_finance_manager_034_2026-01-02_G4_7fac57,18.69,38.66,88,273.50,61.99,N/A
15577,2026-01-02 15:23:54,developer_067,sess_developer_067_2026-01-02_G4_991676,16.02,32.67,102,572.07,22.99,N/A
15578,2026-01-02 15:23:57,data_analyst_053,sess_data_analyst_053_2026-01-02_G4_e2d783,25.19,41.84,79,642.05,150.32,N/A
15581,2026-01-02 15:26:22.5,procurement_staff_042,sess_procurement_staff_042_2026-01-02_G4_f5d65c,19.85,24.58,102,442.36,80.62,N/A
15580,2026-01-02 15:26:53,procurement_staff_042,sess_procurement_staff_042_2026-01-02_G4_fdf92a,24.39,24.22,90,510.90,98.49,N/A
15583,2026-01-02 15:29:11.5,security_analyst_071,sess_security_analyst_071_2026-01-02_G4_c45197,10.34,23.70,67,142.38,83.47,N/A
15585,2026-01-02 15:32:31,sales_staff_006,sess_sales_staff_006_2026-01-02_G4_f1b171,21.12,32.74,59,440.24,103.36,N/A
15582,2026-01-02 15:36:15,data_analyst_055,sess_data_analyst_055_2026-01-02_G4_67eebb,27.52,38.61,99,880.00,63.57,N/A
15586,2026-01-02 15:38:28,accountant_026,sess_accountant_026_2026-01-02_G4_06f239,24.50,22.21,64,298.70,140.73,N/A
15584,2026-01-02 15:39:34,senior_analyst_058,sess_senior_analyst_058_2026-01-02_G4_865230,14.10,43.95,85,458.77,35.07,N/A
15589,2026-01-02 15:45:05,security_manager_073,sess_security_manager_073_2026-01-02_G4_5f8b02,17.27,34.23,67,424.84,38.35,N/A
15591,2026-01-02 15:47:37,accountant_025,sess_accountant_025_2026-01-02_G4_62af0c,9.86,34.89,102,254.34,81.69,N/A
15588,2026-01-02 15:49:14.5,finance_manager_035,sess_finance_manager_035_2026-01-02_G4_4317ba,14.02,33.91,87,244.57,27.39,N/A
15587,2026-01-02 15:49:31.5,accountant_025,sess_accountant_025_2026-01-02_G4_62af0c,15.47,35.59,96,543.12,141.48,N/A
15590,2026-01-02 15:58:07,junior_dba_075,sess_junior_dba_075_2026-01-02_G4_0af5ca,10.82,35.26,80,655.84,67.01,N/A
15592,2026-01-02 15:59:43,procurement_staff_040,sess_procurement_staff_040_2026-01-02_G4_1b13f9,16.42,37.07,90,524.21,58.31,N/A
15593,2026-01-02 16:04:27,sales_staff_003,sess_sales_staff_003_2026-01-02_G4_a9bdfb,17.55,34.37,90,321.12,96.34,N/A
15595,2026-01-02 16:10:15.5,procurement_staff_036,sess_procurement_staff_036_2026-01-02_G4_8e88c3,20.10,28.55,73,397.13,154.24,N/A
15597,2026-01-02 16:13:02.5,developer_062,sess_developer_062_2026-01-02_G4_6637f0,15.80,32.71,90,280.71,88.09,N/A
15598,2026-01-02 16:13:08,procurement_staff_040,sess_procurement_staff_040_2026-01-02_G4_97cb05,16.31,29.38,54,330.38,67.40,N/A
15601,2026-01-02 16:13:27,sales_staff_020,sess_sales_staff_020_2026-01-02_G4_4ee62f,17.19,19.44,83,177.75,64.27,N/A
15594,2026-01-02 16:17:38.5,accountant_033,sess_accountant_033_2026-01-02_G4_c2b3cc,20.89,39.30,65,514.65,92.57,N/A
15599,2026-01-02 16:18:20,procurement_staff_038,sess_procurement_staff_038_2026-01-02_G4_551e9e,12.01,39.91,88,441.64,106.38,N/A
15596,2026-01-02 16:19:26.5,procurement_staff_039,sess_procurement_staff_039_2026-01-02_G4_8d6f33,13.05,33.09,64,543.71,57.61,N/A
15600,2026-01-02 16:22:48.5,sales_staff_008,sess_sales_staff_008_2026-01-02_G4_47d4e3,19.19,39.58,97,436.40,103.96,N/A
